Sentence,Sentiment
  Nxib’in chi nimayujuj xkib’än ajawa’ ojer,String
"  Ke re’ k’a xeya’är ri Tuquche’ ri’ ojer, ïx nuk’ajol",String
  Xa k’a roxmul xkiya’ ki’ ri K’iche’ winäq,String
  Nxib’in chi achija’ xe’apon ruk’in pa ruwaram,String
 Xa qitzij lab’al chïk xb’an ruma winäq,String
  Xkik’owisaj ri kitzij pa qach’ab’äl,String
"  Xutäq pe rutzijol ri patan pa re q’ij re’, ja wuqu’ Kamey chupam qaq’ij röj",String
  Rije’ xkiq’osij ri don Martín,String
 Chi sábado  chi ruwuqlaj q’ij richin ri ik’ noviembre xtitz’etetäj xcha’,String
  Xqaq’alajisaj ri qak’utunik chwäch Audiencia,String
"  Jujun tostón rajil ri aj Yakichi’, ri ik’owisanel pa kich’ab’äl ri aj México",String
"  Xa xk’oje’ kan pa ximob’äl jay, pa che’",String
  Ri justicia xkitäq jun tz’etonel chi ri’ chi San Antonio Palopo’,String
"  E ruk’ajol q’etzam Felipe, Simón Ch’i’al, Juan Iyu’",String
  K’a ri’ xkitz’ib’aj kan kib’i’ konojel ri achi’a’,String
  Man xunimaj ta chi xa oxi’ tumin xkimöl ruloman oxi’ juna’,String
"  Töq xk’is ri tojik, xeb’e el",String
  Ri ruk’ulela’ ri fiscal ye’ajin yojruch’är,String
  Xe xkeleq’aj juramento,String
  K’a ri’ xelesäx ri ch’ich’ po xik’oje’ chïk pa che’,String
  Manäq chïk pwäq!” Ke re’ xcha’ chuwäch ri corregidor,String
  Xq’ay ronojel ri awän,String
  Xpe rub’anik ri misa,String
" Chi ri rujuwinäq jun q’ij richin ri ik’ junio xqab’än ri sujunem, ruma ri Q’opoj María xuk’üt ri’ chwäch ri ak’wal",String
"  K’a ri’ xkib’ij  chuqa’ chi k’o ruk’as ruma küq ri ral, Ana ruk’in María",String
  K’arunaj k’a xilöx ri xok,String
"  Xtinya' k'a el iwajawarem, ïx oxlajuj chi ajpopo'",String
"  Xojpixab’äx chïk pe: “Je re’ ajay, achinamit je,” ke’uche’ëx k’a ri Q’eqak’üch, B’ak’ajol, Sib’aqijay",String
"  Xojcha’ k’a chi ke: “tikuqub’a’ iwanima, mani kixmayon, ïx qanab’eyal, ïx qanimal!  Achike tiqik’owib’ej, achojik’in xkojik’o apo?  Öj aj wawe’, öj k’o wawe’ qonojel,” xojcha’",String
  Xojcha’ chïk k’a öj Kaqchikel winäq:  “Xa nik’aj taq’aj xqaköl wi qi’,String
"  Chi ri’ k’a  xkik’ulwachij wi ruk’u’x ri juyu’ Chi Q’aq’,  Saqik’oxol rub’i’",String
"  K’a ri’ xemich’ chïk k’a ruma che’, ruma tz’ikin",String
  K’ate k’a xejotob’an kan ri wapal ab’äj,String
"  K’ïy k’a chuk’ojlem, k’ïykib’anikil,” xecha’ töq xetzolin pe",String
"  Xa öj ichaq’, inimal, öj Kaweqi’",String
"  Tatojtob’ej rat, tatija’ qaq’ijul, at qachaq’,” xecha’ konojel",String
  Ke re’ k’a kik’amik ri Iqomaq’i’,String
  Man xojkowin ta,String
"  Ke re’ k’a xelajib’äx, xesuj kiwäch, e nab’ey qamama’",String
  Kan xik’o k’a ri juyu’,String
"  Rija’ xb’e pa ya’, sutz’ukumätz xujalib’ej",String
" Poqon xkina’ ri rajlab’al ri Q’aq’awitz, töq ri xelaj, töq xuya’ ri’ ri aj Tz’ikinajay",String
"  Ma ja apowinäq qajpop, ma ja ni petenäq ri Q’aq’awitz,” xecha’ chi re",String
  Chuwi’ k’a juyu’ Tojojil xe wi ri K’iche’ winäq,String
"  Xek’ïype ri echa’, jalajöj kiwäch",String
  Jun xb’e chi ke ri K’iche’,String
"  Chi ri’ k’a e ka’i’ xeruk’ajolaj ri Q’aq’awitz; xe’aläx,  xek’ajoläx ka’i’ ruk’ajol ri Q’aq’awitz",String
 Xe q’anapwäq xkiweqb’ej kixet,String
   Ja re’ kib’i’ ri kixjayila’: B’ub’atz’o’  rub’i’  jun;  Ikxiw  rub’i’ ri jun chïk,String
 Wakamïn re pek re’ rub’ini’an Pa Rupek Ka’i’ No’j,String
  Xkib’än achi’el xkitaqej kan,String
  Xpe royowal ri tata’aj ruma nïm chi ruwäch ri ruk’ajol,String
  Xech’akon,String
"  Xkirayij k’a ruxit, richinaj, rupwäq, ralab’il, ruwinäq kitata’",String
  Ri ajaw K’iqab’  xuya’ ri’ chi ke ri achija’,String
  Ri ajpopo’ ri K’iche’ winäq xkajo’ rukamik ri ixöq,String
"  Man nkinimaj ta nutzij, ïx nuk’ajol",String
"  Qitzij e q’aq’aläj achija’, ajlab’al, k’wayol taq b’ey, ri ajawa’ Jun Toj, Wuqu’ B’atz’",String
"  Ri xe’el Pa Xiwanul, xkik’oje’ kan pa San Gregorio",String
"  Ka’oq, K’atu’ kib’i’ je ri ka’i’ chïk",String
"  Mani chïk kich’ïj ri winaqi’, manäq chïk kuchuq’a’ ruma wayjal",String
"  Kawtäl, chi kijeb’elen xe’el pe chi ri’",String
" K’a ri’ xtiqatïj qi’ kuk’in ri K’iche’ winäq,” xecha’ ajawa’",String
  Nïm kuchuq’a’ qachija’,String
"  Tqatija’, tiqatojtob’ej chïk k’a lab’al  kuk’in ri rajlab’al, rachija’ ri qikan, qanimal, qamama’ Ich’al Amolak! Tiqak’isa’ el rajlab’al!” xe’uche’ëx",String
"  Ütz tiqab’ana’ lab’al kuk’in, tiqab’ana’ lab’al k’a!” xecha’ ajawa’",String
"  Xb’e chi kij ri Kab’lajuj Tijax, Oxlajuj Tz’i’",String
"  Je k’a qamama’ Oxlajuj Tz’i’, Kab’lajuj Tijax xeb’ano",String
  Xok patan kuma ri K’iche’ winäq,String
 Xerutäq k’a ajawa’,String
  Je k’a k’ïy kastilan winäq xekäm,String
  Xkich’äy ki’ pa rochoch dios,String
  Ke re’ xtib’anatäj chi kaj,String
  K’a ri’ xel pe licencia ruma ri rey,String
  Waqi’ q’ij xkitöj ri aj Santiago,String
 Ri ruq’anawinaqi’  chuqa’  xek’oje’ pa che’,String
"  Töq xkik’öt ruxe’el ri k’ayewal, xkiq’alajisaj chi ja ta ruk’ajol ri gobernador xb’ano ch’a’oj",String
  Jutaq winäq lajuj chi tz’um xkik’ül chuwa che’,String
"  Ri ruxe’ ja ri Juan Luís kuk’in ri ralk’wala’, ri samajela’, ri alcaldes",String
 Xb’e el  chuqa’ ri ajaw oidor,String
  Ri ajawa’ xkimöl ki’ ruk’in ri padre,String
  Ja ri Gaspar Manrique ri xemolo winäq,String
  Kawinäq lajuj q’ij xik’oje’ pa ximob’äl jay,String
"  Ri chajinela’ xkina’, xketamaj chi ja ri don Ambrosio rutojon yan richin ri corregidor",String
"  Ri q’eqal jöb’ xkuqe’, xtane’ chi ri q’ij  wuqu’ Tz’ikin",String
  Chuqa’ xapon ri alcalde mayor; xpe rub’anik ruvisita,String
"  Ri corregidor, don Jerónimo, xiruxïm kan pa ximob’äl jay, xirutäq pa che’",String
"  Xa e ka’i’ chi chikopi’ ri etamayon akuchi’ xk’oje’ wi ri echa, ja ri’ ri wäy",String
" Tijunumaj, titojtob'ej k'a ich'a', ipokob'; iwajawarem, iq'aq'al, itepewal, imuj, iq'alib'al",String
"  “Re’ k’a iwajpop je, jun ajpop, jun k’a Ajpok’amajay chi kichin re’,” xe’uche’ëx k’a ri Q’eqak’üch, B’ak’ajol, Sib’aqijay",String
"  K’ate k’a xecha’ chïk konojel: “Tijoyowaj qawäch, ïx qachaq’! Xa wi pe qojq’ete’,  wawe’ chuchi’ ya’, chuchi’ palow! Ma ja nqïl qajuyub’al, qataq’ajal",String
  Xa xojqa pan ulew,String
  Qitzij k’ïy rukamisan ri Saqik’oxol,String
"  Ke re’ xch’a’o  che’, xkak’axaj",String
  Ke re’ Nakxit xk’is ruya’ik kajawaren,String
"  Xecha’ k’a ri’ Q’aq’awitz, Saktekaw chi kichin kachb’il: “Kixweqon, rije’ e qalab’al!” xecha’",String
"  Xa kojb’eyomär, xa tiqaya’ apo chiwe ititil, iwichinaj, iq’anab’äj, iq’anapwaq,“ xecha’ k’a ri’",String
"  Xojcha’ k’a chi ke: “Achike ri ajowan?  Tintija’ na kan rïn,  tintojtob’ej na rïn!  Ja ri’ achij ruk’u’x, ja ri’ man xib’in ta ri’, kirutzeqelb’ej",String
  Xe ke re’ k’a xekolotäj chïk ki’,String
  Qitzij nxib’in rija’,String
"  Ruma ri’, k’ïy xuqasaj ruq’ij ralaxik,  xkisäch kik’ojlem, kinimalen",String
  Che’ Tz’ulu’ rub’i’ ri ruch’a’  ri xuk’aqb’ej ri Tolk’om,String
"  Rija’ xupo ri’ jun kumätz, xupo ri’ sutz’",String
  Man xtipe ta lab’al xkina’,String
"  K’a ri’ ri uk’way b’ey kichin ri B’ak’ajol xrelajij, xusüj k’a jun ab’äj, jun k’uwal, jun jeb’ël ichinaj",String
  Chuwi’ k’a juyu’ Samaneb’ xe wi ri Rab’inale’,String
  K’a ri’ xik’o chi kaj jun chïk rujaleb’al ri Q’aq’awitz,String
"  Xkamisäx chi ri’, xch’ol chi ri’",String
  Ka’i’ No’j rub’i’  jun,String
  Pwäq xok rub’atz’b’al kixet,String
" Ri Ka’i’ No’j, Ka’i’ B’atz’ xecha’: “Qob’e na, jo’, tiqajikib’a’ re k’ayewal re’ chuwäch Tepew!  K’ate qob’e, jo’!",String
"  Xrajkijitz’aj ruk’ajol, xrajo’ yerujitz’aj, yerukamisaj",String
"  Ma ja xe’ajawär  ri Jun Toj, Wuqu’ B’atz’ töq xkiqasaj ri Pan Aj",String
"  K’a ri’ ri K’iche’ winäq xkipopoj kitzij,  xetzijon, xkipixab’aj ki’",String
  Ke re’ xetzolij ri achija’,String
"  Xa k’a man xya’ ta ri ixöq chi ke, man xya’öx ta chi ke ri achija’ kuma qamama’ Jun Toj, Wuqu’ B’atz’",String
 Ütz ta kixb’e pa ri juyu’ Iximche’ chuwi’ Ratz’am Üt,String
"  Lamyër ja rije’ ruto’onela’, rusamajela’, rajlab’al ri ajaw K’iqab’",String
  Ri xe’el Chaqi’j Ya’ xek’oje’ kan pa Santo Tomás,String
"   E k’a q’aq’aläj achija’, q’aq’aläj ajlab’al konojel rije’, ri ruk’ajola’ ri Wuqu’ B’atz’, qamama’",String
”   Ke re’ xcha’ töq xapon kuk’in ri K’iche’,String
  Kani k’a xkikajmaj K’iche’ winäq,String
" Ke re’ xkib’ochi’j, xkoyoj ri Ich’al Amolak",String
  Kani k’a xjike’ kikamik ri Ka’oqe’,String
  Man xrajo’ ta nunimaj kitzij,String
"  Chi julajuj Aj k’a xb’an, xepax ri Tuquche’",String
"  K’a ri’ röj xojb’ek’amo pe richin Tunatiw, ïx nuk’ajol",String
 Xeroyoj,String
  Ke re’ k’a kikej xekäm pa kijul kej,String
"  Ruma ri’, koyowal ri padres, xkitz’apij ruchi’ rochoch dios",String
  Chuwi’ juyu’ xeb’e wi je licenciados,String
  Xuya’ ri campana chi qe chi ri rujuwinäq q’ij richin ri ik’ diciembre 1584,String
  Waqi’ q’ij xqatöj röj,String
  Xe e ka’i’ rijiläj k’ulaj; ojer e k’ulan chïk,String
  Ke re’ k’a  xtz’et chi ja kimak jujun chi ke ruk’ajol,String
" Ri juley taq k’ayinela’ xkitöj kajkäj wotaq tostones kipena, kitoj richin ta man yerapäx ta",String
  Don Pedro Méndez xch’ayon chupam ralcalde’il,String
"  Töq xub’än kan rusamaj wawe’, xb’e Santa Lucía Utatlán",String
"  Ri padre xub’ij chi ke: “Ja ri fiscal poqon ruk’u’x chi re’ ri fiscalil, ïx nuk’ajol!  Nirajo’ nuya’ kan rusamaj",String
"  Xeq’anawinaqïr, xkiya’ kitzij chwäch ri Audiencia chi rij Alonso Barrientos",String
  Xelesäx ri nuvara,String
 “Manäq awokeb’al,String
  K’ate xiruya’ el chi San Antonio,String
  Pan Paxil rub’i’ ri juyu’ akuchi’ xk’oje’ wi,String
"  Re' k'a inab'eyal je, xuche'ëx, ri K’iche’ winäq",String
"  “Ïx kixk’ulu iwajpop,” xe’uche’ëx",String
"  Xa pe kani xqowär, xqoch’akatäj, xkojwär, xkojch’akatäj",String
” Ke re’ xub’ina’aj wi Chi Taq’aj ri qaxamanel,String
"  Qitzij nxib’in nwachin, ntzu’un",String
  Xexub’an chïk k’a pe taq tz’ikin,String
  Xepo’ chïk k’a chi ri’,String
"  Xeweqo k’a ki’ chi ch’a’, chi pokob’",String
"  Ke re’ xkiya’ ki’ ri kitata’, kimama’ Kaweqi’",String
"  Rïn kinab’eyaj,” xcha’ Q’aq’awitz chi kichin",String
  Xeb’oso chïk Sotz’il winäq,String
  La xkab’e rat chi’ïl?” xecha’ konojel,String
  Ruk’in ri ch’a’  Che’ Tz’ulu’ rub’i’ ri Q’aq’awitz xuk’äq ri Tolk’om,String
  Kani k’a xq’equmär ruwi’ ya’,String
 Xcha’ chïk k’a ri qamama’ Q’aq’awitz:  “Achike ruma nkik’äm pe wana’?  Rija’ nurayij nkanäj kan wawe’,String
" Xcha’, “Xtinya’ chiwichin re k’uwal re’, re jeb’ël ab’äj re’",String
"  Chi ri’ k’a xrajsaqër wi ri Tz’utujile’, xe jub’a’ chïk xrajo’ kisaqirisaxik  Tz’utujile’ chila’ pa Pa Tz’ala’",String
  Ja ri’ ri kejk’üch,String
  Ri achin ri’ ja jun chi ke ri Ajkupilkat,String
  Ka’i’ B’atz’ rub’i’ jun chïk,String
  K’a ri’ ri amaq’ xuk’äm pe kipatan,String
”  Xa k’a kani xutaqej chinamït,String
"  Ke re’ k’a xerajkäm, xe jub’a’ xrajo’ chi kikamik ruma kitata’, ri ajaw Ich’alkan",String
"  Xkichäp tzij chi kij ri nima’q achi’a’, ri e tzuqül richin ri ajaw",String
"  Töq ri ajaw K’iqab’ xelaj, töq ruya’on ri’, ri Xajil ajpopo’ xeya’är chi kamïk",String
"  Ri K’iche’ winäq xkajo’ chi ri qamama’ xkiya’ ta ki’, xe’elaj ta",String
"  Titika’, tib’ana’ jun k’ak’a’ itinamit chi ri’",String
"  Wakamïn rije’ kiyonil kichapon kajawarem, kitepewal",String
    ,String
  Ke re’ xjike’ kikamisaxik ri Kaqchikela’; ri K’iche’ winäq xkiya’ chi kiwäch ri kamisanïk,String
  Mani chïk xek’ulela’an,String
  Kani k’a xjike’ ruk’u’x ri ajaw Ich’al Amolak,String
  Xeb’e el achija’ Kaqchikel kamisay kichin ri Ka’oqe’,String
"  Xa xkaqär ruwäch chi ke ri Ajpop Sotz’il, Ajpop Xajil",String
  Xk’am pe chi Iximche’,String
  “Achike ruma nib’än lab’al wuk’in?  La k’o jun yinajin ninb’än chiwe?” xcha’,String
" Ojer xeya’är k’a ri K’iche’ winäq, ri Tz’utujile’,  ke re’  chuqa’ konojel ri amaq’ xeya’är ruma ri Kaqchikel winäq",String
" Xesujun chi re ri ajaw doctor Mejía, töq xapon",String
 Xeb’e k’a ri padres,String
 Provisiones kichin kab’lajuj q’ij xkitöj ri aj Santiago,String
  Xa xerupaxij ruk’ajol,String
" K’a ri’ jalajöj ajmak xkitöj lajuj, wolajuj tostones",String
"  Xch’ayon ruma ri k’ayewal richin rupwäq ri xk’atzin ruma ri patan, ri toj",String
  Yakon chïk ch’a’oj,String
" Juwinäq wolajuj tostones ruk’in ka’i’ tomín pena, rajil xinya’",String
"  Man ruk’amon ta chi re ch’a’oj re’ nk’oje’ chi aq’a’,” xecha’ chi re don Lorenzo",String
"  Chi ri’ waqxaqlajuj q’ij xinb’än pa ximob’äl jay, chi ri’ chi taq’aj",String
" Ja ri chikopi’, utiw, qoch kib’i’",String
   K'a ri' xe'el pe oxlajuj ch'ob' chi ajlab'al Pa Tulan,String
"  Ke re’ k’a je teja’, e jite’ jinan, walite’ walinan, ja rije’ k’a  ri nab’ey",String
" Öj ka’i’ chi al, öj ruwi’, öj rujolom, öj runab’ey ajlab’al, wuqamaq’, rat at qachaq’",String
"  Q’ukumätz tuche’ëx jun chïk, xa pa ya’ xkiköl wi ki’ ruwinäq",String
 Xa eleq’om xecha’,String
"  Xecha’ k’a, töq xkak’axaj:  “Achike ri nqak’axaj na?  Achike ri’?” xecha’",String
  Xe’ok ajawa’ chi ri’,String
"   Je kawtäl, je jeb’ël  kiweqon ki’",String
"  Je ka’i’ chi achi’a’:  Totunay rub’i’ jun, Xurkaj rub’i’ jun chïk",String
"  Manjun xrajo’ ta nb’e, manjun xurayij nrachb’ilaj",String
"  Kitata’, kimama’ ri ajpo Sotz’il K’ulawi’ Sochoj, K’ulawi’ K’anti’ kib’i’",String
  K’a ri’ ja Q’aq’awitz xb’erutz’eta’ ri Tolk’om,String
  Ja rija’ ri xkamisan,String
"  Kani xpa’e’ kaq’ïq’, kaqsutkum xjote’ chuwi’ ya’",String
  Tikanäj kan k’a!  Ütz k’a xtik’oje’ kan kuk’in Nik’aj Ko’on,String
"  Kajq’a’, kaji’ tuwik raqän",String
"  Xa ma ja xutzin kitz’aq, ma ja xk’is rub’anik kijay",String
 Xik’o chi kaj,String
"  Xtijb’ëx ruch’oloj, xk’ut pe rutz’um chi ri’",String
"  E k’a’i’  chi achi’a’, e ka’i’ k’ajolaxela’",String
"  Xnimäx kitzij ri Ka’i’ No’j, Ka’i’ B’atz",String
"  Kani xb’e jun samajel, jun ajtzij jikib’äy, tujikib’a’ riri’ chi re Tepew",String
 Xa k’a jun aq’a’ xe’el el ri k’ajolaxela’,String
 Xkina’ chi k’o chi kekikamisaj,String
 Xekäm ruma kito’on richin ajaw K’iqab’,String
"  Achi’el xub’än kan ri ajaw K’iqab’, ke re’ xkajo’ ri achija’ K’iche’a’, chi tikib’ana’ apo qamama’",String
  Xa k’o chi tib’ana’ ke re’,String
"  Ke re’ xekikot ri ajlab’al Kaqchikela, chuqa’ ri wuqamaq’",String
 Kamel chi kik’u’x; kamïk kajowan,String
   Kani kipaxin ki’,String
"  “Ütz k’a kichin ri Ajpo Sotz’il, ri Ajpo Xajil xtiqab’än lab’al",String
  Xb’ekikamisaj ri Ka’oqe’,String
"  Rija’ xrajo’ta najawär pe,  ruyon najawär xrajo’ ajaw Ka’i’ Junajpu’",String
  “Man ke re’ ta,String
 Ke re’ xk’oje’ kuxla’ ri’ ruma ri kastilan winäq,String
  Qitzij k’ïy kitzij chi re ri ajaw,String
 Xejote’ pa ruwi’ ri juyu’ rub’ini’an Pab’äl Kaqche’,String
"  Juwinäq lajuj tostones xqaya’ chi ri qadefensor, Gonzalo Martín rub’i’",String
  Xerutäq el pa tinamït,String
  Xmol waqxaqlajuj k’al tostones chi ronojel,String
  Ke re’ xtikïr el ri ch’a’oj,String
  Po röj qetaman ruk’ojlem,String
"  Je wawe’ ri testigos xeruya’ ri mayordomo: Francisco Xanb’a, Benito Iq’, Francisco Kotuq, Baltasar Mu’m, Diego Felipe, Martín Cruz, Francisco K’ulpatan Chus",String
  “Tib’e B’oko’!  Xtiqak’waj ri ch’a’oj chwäch jun chïk q’atb’äl tzij,String
" Qatojon kan rajil ri rüq, rupo’t ri q’etzam kite’ ri nuyajme’al",String
"  Pa rachäq ri utiw, xk’oje’ wi ri ixim",String
  Ja k'a nab'ey xepe ri K’iche’ winäq,String
"  Ja k’a nab’ey xepe ri Sib’aqijay, k’a ri’ xe pe ri B’ak’ajol; xepe chïk k’a Q’eqak’üch",String
"  We ta xqo’ik’o, xkojik’o apo, kani xtiqatz’ët ruwäch qejqa’n ri xya’öx pe chqe’ kuma qate’, qatata’, ïx qachaq’,” xcha’",String
"  Xcha’ chïk k’a Tuquche’ winäq: “Xa xojkolo qi’ ajsik, chupam jun amaq’,” xecha’",String
  Xa k’a ja ri che’ kitunun ri’,String
   Xetz’et k’a kuma ri Poqoma’,String
  Ri kejqa’n ri Kaweqi’  Pa Oj rub’i’,String
  Xa xkixib’ij ki’,String
  Xa kiwinaqil xe’el chïk,String
  Xapon ruk’in,String
"  K’a ri’ konojel ri ajlab’al xkich’ab’ij,  xkik’äq kich’a’  jun b’ey chïk",String
"  Ri rujaleb’al ri Q’aq’awitz xusiloj ri ya’, ri kaq’ïq’",String
"”  Chi re ri kik’wayol b’ey ri aj Tz’ikinajay xub’ij kan: “Xa xtinwak’axaj atzij, at nuchaq’",String
  Ïn iwajpop!  Yinok iwajpop!” xcha’ ri B’ak’ajol,String
" Ri kajaw, kajpop Q’aq’awitz man xmejo ta chïk, man xq’ax ta chi ri’ Pa Tz’ala’",String
 K’ate xetzaq na pe ch’ikuy,String
"  Ruma ri’, xe’ok ruk’ajol ri Tepew",String
  Kani xkikot Tepew töq xrak’axaj rutzijol,String
"  Xeb’e winäq kuk’in, xekitz’eqelb’ej",String
"  K’a ri’ konojel ri nab’ey winaqi’ ri e tzuqül richin ri ajaw K’iqab’ xekamisäx, xek’iskäm, xek’is chi kamïk",String
"  Po ri Jun Toj, Wuqu’ B’atz’ man xemeje’ ta, man xkiya’ ta ki’",String
 Man tiwik’owisaj pe chi ronojel ri amaq’!  Man k’o ta chi nib’än lab’al kuk’in,String
  Xeya’är chi kamïk ri K’iche’ winäq,String
  Tikïl wajlab’al,String
"  Ri Ka’oqe’ kan e achij, xk’oje’ kuchuq’a’",String
 K’a ri’ xnimatäj k’a ch’a’oj kuma ajawa’,String
  Xa ruma k’iya_achija’ e kaminäq wawe’,String
  Xk’oje’ kuchuq’a’,String
  Xa man xk’amär ta kisuj,String
  Qitzij xb’an ronojel achi’el  xub’ij kan ri kastilan winäq,String
  Ri kuchuj xb’an kuma konojel ri ajawa’ richin ri taq chinamït,String
"  Majun rumak ta ri gobernador, po xk’oje’ kimak chi ke ruk’ajol",String
 Xyawäj Juan Luís,String
 Xe re’ man xetz’apïx ta ri alcaldes,String
”  Ri ajawa’ xqab’ij apo chi re ri padre: “Mani nel!  Qitzij kuqül qak’u’x chi re,String
"  Rije’ xkib’ij chi ke re’ xinb’än, nuyon k’o numak rïn, nuyon k’o nub’anon",String
” ,String
 Juwinäq tostones rajil,String
"  Töq xkamisäx ri utiw, xpoch’ el chupam ri ixim",String
